Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur
General/GT,DATTCO,New Hartford,92,Nepaug Brook,,2085,4151,N,SW-001,9/18/12,9/15/12,3,N,2.6,6.42,7.34,190,1000,1.69,12.5,5.95,0.071,0.308,0.096,,,,,
General/GT,DATTCO,New Hartford,92,Nepaug Brook,,2085,4151,N,SW-002,9/18/12,9/15/12,3,N,0.7,6.42,6.93,550,73,4.2,2.08,1.88,0.064,0.174,0.053,,,,,
General/GT,TRANSFLO Terminal Services,North Haven terminal,101,Quinnipiac River,,2200,4212,Y,Outfall 001,9/19/12,,,N,2.5,,6.04,33,52,0.22,0.5,0.025,0.049,0.31,0.064,,,,,
General/GT,MacDermid Inc,MacDermid Inc,151,Steele Brook,,2364,2899,N,Outfall 002,8/10/12,8/5/12,5,N,1.3,5.15,5.11,30,2,0.025,1.81,1.4,0.03,0.16,0.01,79.40%,77.40%,9.85,41.4,10.00%
General/GT,DATTCO,Bethel,9,wetlands to Sympaug Brook,,2494,4151,Y,SW-001,5/1/12,4/23/12,8,N,5.8,5.24,7.19,67,300,0.52,2.62,0.89,0.059,0.29,0.026,,,,,
General/GT,DATTCO,Bethel,9,wetlands to Sympaug Brook,,2494,4151,Y,SW-002,5/1/12,4/23/12,8,N,5.5,5.24,6.59,210,560,0.95,4.26,0.77,0.061,0.478,0.027,100.00%,100.00%,28,82,100.00%
General/GT,DATTCO,Middletown,83,Swamp Brook,,2108,4151,Y,SW-001,5/1/12,4/23/12,8,N,18,5.67,7.21,39,320,0.32,1.02,0.08,0.043,0.132,0.01,100.00%,100.00%,44,519,100.00%
General/GT,DATTCO,Bethel,9,wetlands to Sympaug Brook,,2494,4151,Y,SW-001,5/15/12,5/10/12,5,N,2.4,5.65,7.04,130,110,0.31,2.12,0.43,0.027,0.113,0.01,,,,,
General/GT,DATTCO,Bethel,9,wetlands to Sympaug Brook,,2494,4151,Y,SW-002,5/15/12,5/10/12,5,N,2.6,5.65,6.99,74,75,0.19,1.3,0.18,0.011,0.076,0.005,,,,,
General/GT,"First Student, Inc.","First Student, Inc. #20686",48,Wetlands,,2213,4151,N,Outfall 001,5/1/12,4/23/12,8,N,4.3,6.18,6.51,23.7,130,0.28,0.59,0.46,0.01,0.06,0.02,,,,,
General/GT,"First Student, Inc.","First Student, Inc. #20683",161,wetlands to Comstock Brook,,2165,4151,N,Outfall 001,12/21/11,12/8/11,13,N,3.1,6.5,6.64,115.5,41,0.18,1.22,0.63,0.01,0.08,0.01,,,,,
General/GT,"First Student, Inc.",#20684,135,Stamford Harbor,,2147,4151,N,Outfall-001,5/1/12,4/23/12,8,N,4.8,6.5,7.2,44,56,0.16,1.05,0.63,0.022,0.076,0.015,100.00%,100.00%,32,130,100.00%
General/GT,"First Student, Inc.",First Student- Branford #12417,14,local pond,,2063,4151,N,Outfall-001,5/1/12,4/23/12,8,N,1,6.4,6.8,5,257,0.13,0.83,0.28,0.016,0.015,0.015,100.00%,100.00%,11,12,100.00%
General/GT,"First Student, Inc.",First Student #20605,135,trib to Greenwich Cove,,2265,4151,N,Outfall-001,5/1/12,4/23/12,8,N,1,7.1,6.8,5,8,0.06,0.48,0.18,0.016,0.08,0.015,100.00%,59.50%,8,45,0.00%
General/GT,"L. Suzio Concrete Company, Inc.",Suzio-Derby Facility,37,Town of Derby MS4,,2428,3273,N,Outfall-001,5/1/12,4/23/12,8,N,2.5,6,6.95,120,59,0.42,1.5,0.44,0.065,0.25,0.015,,,,,
General/GT,Veolia Water/City of New London,WPCF,95,Thames River,,2007,4952,Y,sample point #1,9/4/12,8/28/12,7,N,1.3,,6.4,47,12,0.09,0.03,0.34,0.02,0.034,0.004,100.00%,100.00%,408,3590,100.00%
General/GT,Veolia Water/City of New London,WPCF,95,,,2007,4952,Y,sample point #2,9/4/12,8/28/12,7,N,1.3,,7.3,62,18,0.11,0.03,0.43,0.01,0.033,0.012,100.00%,100.00%,356,2320,100.00%
General/GT,CT Military Department ARNG,103D Air Control Squadron,107,,,1590,,N,DSN-001,5/14/12,5/10/12,4,N,0.7,5.4,7.63,53,12,0.24,1.45,0.35,0.008,0.046,0.001,100.00%,100.00%,60,190,100.00%
General/GT,Town of Avon ,DPW Garage,4,Farmington River,,1202,9199,N,Outfall 6 (TS OF-6),8/9/13,8/2/13,7,N,0.7,6,6.96,30,12,0.12,0.55,0.32,0.007,0.012,0.003,,,,,
General/GT,Al Chem & Cy US AcquiCo,Al Chem & Cy US AcquiCo,148,,,2603,,N,DSN-002,11/27/12,11/15/12,12,N,1.3,6.3,6.6,91,2,0.05,0.1,2,0.001,0.03,0.0025,100.00%,100.00%,128,449,85.00%
General/GT,Town of Glastonbury,Bus Yard,54,Hubbard Brook,4007,1867,4151,N,Outfall#1 ,2/19/13,2/16/13,3,Y,9.3,5.88,6.06,580,250,0.55,3.57,1.4,0.05,1.28,0.026,70.70%,35.40%,310,15180,0.00%
General/GT,Town of Glastonbury,WPCF,54,Hubbard Brook,4007,2133,4952,N,Outfall#1 ,2/19/13,,,Y,0.7,4.79,4.73,47,2.5,0.05,2.65,0.71,0.0025,0.04,0.001,85.20%,79.40%,4,47,25.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 002,9/4/12,8/18/12,17,N,0.5,6.33,6.3,19,10,0.061,2.9,1.6,0.026,0.41,0.067,36.60%,35.40%,18,114,0.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 004,9/4/12,8/18/12,17,N,0.5,6.33,6.25,25,33,0.11,0.25,0.12,0.003,0.12,0.0058,100.00%,66.00%,2,11,0.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 005,9/4/12,8/18/12,17,N,0.5,6.33,6.1,2.8,100,0.037,0.25,0.12,0.001,0.061,0.009,100.00%,100.00%,10,26,100.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 010,9/4/12,8/18/12,17,N,0.5,6.33,6.27,23,33,0.12,0.75,0.2,0.0069,0.071,0.0071,100.00%,100.00%,2,13,95.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 017,9/4/12,8/18/12,17,N,0.5,6.33,6.33,22,41,0.046,0.25,0.13,0.0028,0.029,0.0025,100.00%,100.00%,1,6,100.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 002,3/12/13,3/9/13,3,N,0.5,7.05,6.55,68,16,0.051,0.25,0.34,0.0054,0.14,0.001,100.00%,100.00%,2,66,55.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 004,3/12/13,3/9/13,3,N,1,7.05,6.37,29,30,0.094,0.25,0.22,0.0063,0.13,0.0029,100.00%,100.00%,8,67,70.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 005,3/12/13,3/9/13,3,N,0.5,7.05,6.75,29,37,0.053,0.25,0.18,0.0062,0.18,0.0062,100.00%,100.00%,14,85,100.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 010,3/12/13,3/9/13,3,N,0.5,7.05,6.43,41,150,0.14,0.25,0.3,0.0099,0.077,0.0034,100.00%,100.00%,6,70,100.00%
General/GT,Styron LLC,Allyns Point Site,72,Tom Allyn Pond,,2292,2821,Y,DSN 017,3/12/13,3/9/13,3,N,7.4,7.05,7.09,130,210,0.22,0.25,0.25,0.022,0.19,0.02,100.00%,100.00%,6,75,100.00%
General/GT,Borough of Jewitt City,WWTP,58,Quinebaug River,,2066,4952,N,Outfall D,5/1/12,4/22/12,9,N,0.7,6.38,6.53,5,8,0.1,0.55,0.13,0.005,0.006,0.002,100.00%,100.00%,1,8,100.00%
General/GT,Borough of Jewitt City,WWTP,58,Quinebaug River,,2066,4952,,Outfall C,5/1/12,4/22/12,9,N,0.7,6.38,6.45,5,2.5,0.06,0.41,0.13,0.0025,0.006,0.001,100.00%,100.00%,1,4,100.00%
General/GT,Harborview Terminals,,15,"Johnson Creek, Bridgeport Harbor",,343,4226,Y,swale behind loading dock,10/10/12,10/7/12,3,N,0.5,6.8,7.5,8,1.1,0.005,0.66,0.25,0.0025,0.008,0.008,100.00%,100.00%,28,57,85.00%
General/GT,Harborview Terminals,,15,"Johnson Creek, Bridgeport Harbor",,343,4226,Y,swale behind loading dock,8/27/12,8/18/12,9,N,0.5,6.5,6.4,93,15.3,0.15,2.69,2.6,0.03,0.35,0.015,100.00%,100.00%,32,83,65.00%
General/GT,Harborview Terminals,,15,"Johnson Creek, Bridgeport Harbor",,343,4226,Y,swale behind loading dock,8/13/13,8/9/13,4,N,1.2,7.3,7.4,89,97.3,0.1,1.14,0.65,0.02,0.25,0.024,100.00%,100.00%,14,39,100.00%
General/GT,St. Pierre Oil Company,,130,Bullett Hill Brook,,266,5983,N,Outfall 001,9/18/12,9/8/12,10,N,1,5,6.3,25,8,0.06,1.49,0.5,0.014,0.033,0.015,100.00%,100.00%,8,43,100.00%
General/GT,Stratford Army Engine Plant,,138,Housatonic River,,878,8744,Y,outfall location One,5/28/13,,,N,2.5,6.38,5.95,2.5,2.5,0.05,0.5,0.14,0.02,0.01,0.0065,100.00%,100.00%,1.2,35,100.00%
General/GT,Stratford Army Engine Plant,,138,Housatonic River,,878,8744,Y,outfall location Two,5/28/13,,,N,2.5,6.38,6.73,2.5,2.5,0.05,0.5,0.14,0.02,0.01,0.0065,100.00%,100.00%,270,1890,100.00%
General/GT,Stratford Army Engine Plant,,138,Housatonic River,,878,8744,Y,outfall location Three,5/28/13,,,N,2.5,6.38,6.28,100,11,0.15,0.5,0.21,0.02,0.27,0.02,100.00%,100.00%,17,68,100.00%
General/GT,Stratford Army Engine Plant,,138,Housatonic River,,878,8744,Y,outfall location Four,5/28/13,,,N,2.5,6.38,6.39,2.5,7,0.05,0.5,0.21,0.02,0.074,0.0065,100.00%,100.00%,3.4,33,70.00%
General/GT,DATTCO,Durham,38,Sawmill Brook,,2379,4151,N,SF-1,5/1/12,4/23/12,8,N,0.75,5.45,7.39,16,450,0.51,0.92,0.25,0.117,0.153,0.007,,,,,
General/GT,DATTCO,Westport,158,Saugatuck River,,2101,4151,N,CB-A,8/1/12,7/28/12,4,N,4.5,6.58,6.41,135,57,0.5,1.36,1.01,0.059,0.213,0.031,,,,,
General/GT,DATTCO,Westport,158,Saugatuck River,,2101,4151,N,CB-A,3/12/13,3/8/13,4,N,5.4,4.93,7.07,138,190,0.37,1.91,0.49,0.031,0.159,0.017,100.00%,100.00%,8,441,100.00%
General/GT,DATTCO,Bridgeport,15,Pequonnock River,,2031,4151,N,SW-001,4/12/13,4/10/13,2,N,1.8,6.89,6.9,34,56,0.13,0.68,0.16,0.016,0.065,0.006,100.00%,100.00%,2,71,100.00%
General/GT,DATTCO,Bridgeport,15,Pequonnock River,,2031,4151,N,SW-002,4/12/13,4/10/13,2,N,0.7,6.89,6.77,72,11,0.07,0.61,0.11,0.0025,0.02,0.001,100.00%,100.00%,2,42,100.00%
General/GT,DATTCO,New Hartford,92,Nepaug Brook,,2085,4151,N,SW-001,4/12/13,4/10/13,2,N,8.1,6.54,7.55,122,460,2.43,2.87,0.005,0.062,0.134,0.057,100.00%,100.00%,4,164,75.00%
General/GT,DATTCO,New Hartford,92,Nepaug Brook,,2085,4151,N,SW-002,4/12/13,4/10/13,2,N,1.7,6.54,7.16,257,2100,1.92,5.9,0.05,0.063,0.344,0.115,100.00%,100.00%,4,14,55.00%
General/GT,DATTCO,Westport,158,Saugatuck River,,2101,4151,N,CB-A,8/9/13,8/1/13,8,N,0.75,,7.25,84,70,0.32,2.77,0.7,0.022,0.152,0.005,,,,,
General/GT,DATTCO,New Hartford,92,Nepaug Brook,,2085,4151,N,SW-001,8/9/13,8/4/13,5,N,0.7,6.77,7.01,28,580,0.82,1.82,0.92,0.035,0.102,0.031,,,,,
General/GT,DATTCO,New Hartford,92,Nepaug Brook,,2085,4151,N,SW-002,8/9/13,8/4/13,5,N,0.7,6.77,6.15,26,360,0.54,2.64,0.98,0.038,0.178,0.053,,,,,
General/GT,DATTCO,Christian Lane,89,Webster Brook,,2109,4151,N,CB-1,3/12/13,3/8/13,4,N,29,6.58,7.66,719,620,0.95,3.74,0.12,0.054,0.134,0.038,100.00%,100.00%,12,135,95.00%
General/GT,DATTCO,Christian Lane,89,Webster Brook,,2109,4151,N,CB-2,3/12/13,3/8/13,4,N,30,6.58,7.68,305,370,0.64,1.34,0.06,0.118,0.293,0.131,100.00%,100.00%,14,143,100.00%
General/GT,DATTCO,Hartford,64,Connecticut River,,2268,4151,N,SF-1,5/1/12,,,N,3.7,7.1,7.27,43,86,0.18,1.09,0.27,0.015,0.049,0.008,100.00%,100.00%,60,643,100.00%
General/GT,DATTCO,Hartford,64,Connecticut River,,2268,4151,N,CB-1,5/1/12,,,N,0.7,7.1,7.45,34,69,0.13,1.09,1.09,0.019,0.054,0.008,100.00%,100.00%,106,905,100.00%
General/GT,DATTCO,Hartford,64,Connecticut River,,2268,4151,N,CB-2,5/1/12,,,N,0.75,7.1,7.35,53,84,0.08,1.58,1.05,0.036,0.122,0.02,100.00%,100.00%,84,809,100.00%
General/GT,DATTCO,Plainville,110,Quinnipiac River,,2279,4151,N,CB-1,8/1/13,7/26/13,6,N,0.7,5.25,5.38,58,5,0.33,4,1.79,0.012,0.038,0.001,,,,,
General/GT,DATTCO,Plainville,110,Quinnipiac River,,2279,4151,N,CB-1,3/12/13,3/8/13,4,N,0.7,4.51,5.7,5,11,0.08,0.54,0.06,0.007,0.014,0.001,100.00%,100.00%,40,525,55.00%
General/GT,DATTCO,Cheshire,25,Honeyspot Brook,,2419,4151,N,SW-1,11/13/12,11/8/12,5,N,4.6,6.7,6.41,240,380,0.82,3.31,0.34,0.09,0.565,0.047,,,,,
General/GT,DATTCO,Cheshire,25,Honeyspot Brook,,2419,4151,N,SW-2 (CB-A),11/13/12,11/8/12,5,N,7.9,6.7,6.24,120,56,0.32,1.49,0.33,0.034,0.519,0.019,,,,,
General/GT,DATTCO,Cheshire,25,Honeyspot Brook,,2419,4151,N,SW-2 (CB-1),2/27/13,2/23/13,4,Y,6,6.45,6.48,68,110,0.21,0.79,0.12,0.016,0.111,0.007,70.70%,70.70%,18,264,0.00%
General/GT,DATTCO,Cheshire,25,Honeyspot Brook,,2419,4151,N,SW-1 (outfall-1),2/27/13,2/23/13,4,Y,3,6.45,6.79,49,75,0.2,0.46,0.005,0.017,0.072,0.007,100.00%,100.00%,6,49,100.00%
General/GT,DATTCO,Bethel,9,wetlands to Sympaug Brook,,2494,4151,Y,SW-001,12/21/12,12/18/12,3,N,1.5,4.9,6.98,5,40,0.09,0.52,0.04,0.005,0.035,0.003,100.00%,100.00%,4,20,100.00%
General/GT,DATTCO,Bethel,9,wetlands to Sympaug Brook,,2494,4151,Y,SW-002,12/21/12,12/18/12,3,N,3.5,4.9,7.03,17,56,0.26,1.1,0.09,0.011,0.082,0.007,100.00%,100.00%,6,35,95.00%
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN001,6/2/12,5/29/12,4,N,3.1,6,7.1,5,24,0.09,0.51,0.03,0.008,0.054,0.005,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN002,6/2/12,5/29/12,4,N,0.7,6,6.58,5,41,0.03,0.44,0.03,0.006,0.124,0.009,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN003,6/2/12,5/29/12,4,N,0.7,6,6.92,5,13,0.03,0.46,0.07,0.005,0.025,0.005,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN007,6/2/12,5/29/12,4,N,1,6,6.9,5,6,0.005,0.24,0.11,0.0025,0.056,0.001,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN009,6/2/12,5/29/12,4,N,0.75,6,6.34,5,6.5,0.04,0.2,0.02,0.0025,0.06,0.001,,,,,
General/GT,Tilcon,Hartford Concrete,64,Unnamed tributary to Connecticut River,,2038,3273,N,Hartford Concrete DSN 001,9/18/12,9/8/12,10,N,3.6,5,9.07,28.9,165,0.19,15.31,1.49,0.064,0.041,0.003,,,,,
General/GT,Telefles-CT Devices,,32,Mill Brook,,1658,3842,N,DSN-001,11/13/12,11/7/12,6,N,0.7,4.09,6.25,73,2.5,0.01,0.37,0.21,0.007,0.066,0.001,100.00%,100.00%,6,21,100.00%
General/GT,"O&G Industries, Inc.",Bostwick,15,LIS,,594,2951,Y,DSN002,5/15/12,5/10/12,5,N,2.5,6.8,10.95,88,170,0.05,1,3.7,0.02,0.07,0.014,,,,,
General/GT,"O&G Industries, Inc.",Bostwick,15,LIS,,594,2951,Y,DSN011,5/15/12,5/10/12,5,N,2.5,6.8,8.37,57,100,0.05,0.5,0.22,0.02,0.096,0.0065,,,,,
General/GT,"O&G Industries, Inc.",Davenport,135,Long Island Sound,,591,3273,Y,DSN002,5/15/12,5/10/12,5,N,2.5,5.5,10.12,160,310,0.05,1.5,2.1,0.048,0.2,0.037,,,,,
General/GT,"O&G Industries, Inc.",Davenport,135,Long Island Sound,,591,3273,Y,DSN003,5/15/12,5/10/12,5,N,2.5,5.5,7.9,31,22,0.05,0.5,0.22,0.02,0.16,0.0065,,,,,
General/GT,"Sterling Superior Services, Inc.",Sterling Superior Services Inc.,53,Susquentonscut Brook Basin,#3907-05-1,2106,4212,N,DSN-001,5/1/12,4/26/12,5,N,0.7,6.5,7.15,13,71,0.18,0.56,0.2,0.016,0.099,0.013,100.00%,100.00%,8,23,100.00%
General/GT ,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN007,9/18/12,9/8/12,10,N,,,,,,,,,,,,100.00%,100.00%,10,41,100.00%
General/GT,"Greenwich DPW, Sewer Division",Grass Island Wastewater Treatment,57,Long Island Sound,,1576,4952,N,Outfall Location One,7/26/12,,,N,2.5,6.48,6.44,160,20,0.28,1.5,0.52,0.04,0.18,0.0065,,,,,
General/GT,"Greenwich DPW, Sewer Division",Grass Island Wastewater Treatment,57,Long Island Sound,,1576,4952,N,Outfall Location Two,7/26/12,,,N,2.5,6.48,6.17,27,2.5,0.05,1,0.38,0.02,0.02,0.0065,,,,,
General/GT,"Dept of Parks & Rec, Town of Greenwich",Arch Street,57,Mianus River/Long Island Sound,,1426,4493,,Outfall Location One,5/23/13,,,N,2.5,6.33,6.87,150,28,0.7,3.6,0.5,0.045,0.24,0.045,100.00%,100.00%,21,168,100.00%
General/GT,First Student Inc.,#11842,26,Jennings Pond,,1597,4151,N,Outfall-001,3/12/13,3/6/13,6,N,1,6.1,6.6,5,184,0.08,0.22,0.16,0.022,0.046,0.015,100.00%,100.00%,4,28,100.00%
General/GT,Truss Manufacturing,,94,,,1840,,,Outfall-001,12/17/12,12/11/12,6,N,6.9,5.4,7.6,52.7,12.5,0.05,1.4,0.025,0.01,0.025,0.001,,,,,
General/GT,The Mohegan Tribal Gaming Authority,Fleet Operations Center,86,Thames River,,1906,4173,Y,390 W. Thames St.,12/16/12,12/10/12,6,N,1,5.8,7.1,23,57,0.14,0.68,0.28,0.0097,0.039,0.004,,,,,
General/GT,The Mohegan Tribal Gaming Authority,Fleet Operations Center,86,Thames River,,1906,4173,Y,420 W. Thames St.,12/16/12,12/10/12,6,N,2.4,5.8,5.6,17,7.6,0.037,0.63,0.38,0.0057,0.048,0.001,,,,,
General/GT,JDS Uniphase Corp,,11,"North Branch of Park River, basin 4404",4404,1833,3827,N,Outfall 001,12/21/12,12/18/12,3,N,0.8,6.5,6.74,5,7.5,0.03,0.24,0.05,0.0025,0.044,0.001,100.00%,100.00%,4,37,100.00%
General/GT,Kingswood Kitchen,,34,Still River,,1785,2434,Y,,10/19/12,10/15/12,4,N,0.25,5.98,6.6,17,6,0.017,1.4,0.025,0.0025,0.03,0.0025,100.00%,100.00%,4,32,100.00%
General/GT,Port Service,,93,Quinnipiac River,,1821,4231,Y,CB,9/18/12,9/9/12,9,N,1.8,7.2,6.8,36,11,0.06,0.42,0.18,0.1,0.147,0.014,,,,,
General/GT,"Microbest, Inc",,151,Beaver Brook Pond,6913-00,1894,3451,N,CB-1,8/28/12,8/18/12,10,N,1.4,6.08,6.13,32,2.5,0.07,1.26,0.29,0.02,0.03,0.001,100.00%,70.70%,4,19,0.00%
General/GT,"Thames River Recycling, Inc.","Thames River Recycling, Inc.",83,Sawmill Brook,,1660,5093,Y,DSN-001,9/18/12,9/14/12,4,N,2,3.99,6.16,303,331,0.36,1.48,0.37,0.027,0.401,0.012,,,,,
General/GT,"Thames River Recycling, Inc.","Thames River Recycling, Inc.",83,Sawmill Brook,,1660,5093,Y,DSN-002,9/18/12,9/14/12,4,N,0.5,3.99,7.42,18.7,30,0.28,1.46,0.77,0.014,0.205,0.001,,,,,
General/GT,"Thames River Recycling, Inc.","Thames River Recycling, Inc.",83,Sawmill Brook,,1660,5093,Y,DSN-003,9/18/12,9/14/12,4,N,0.5,3.99,5.91,15,103,0.11,0.5,0.38,0.01,0.239,0.005,,,,,
General/GT,Hubert E. Butler,East Hampton Aggregate,42,Salmon River,4709-04,1761,1442,Y,Outfall 1,9/18/12,9/8/12,10,N,1,5,3.5,5,0.5,0.025,0.23,0.17,0.037,0.211,0.015,,,,,
General/GT,Hubert E. Butler,Main Facility,113,CT River,4000-39,1771,1442,,Outfall 1,9/18/12,9/8/12,10,N,3,5,8.4,90,2200,2.41,2.37,0.05,0.122,0.233,0.04,,,,,
General/GT,Hubert E. Butler,Main Facility,113,CT River,4000-39,1771,1442,,Outfall 2,9/18/12,9/8/12,10,N,1,5,7.5,20,150,0.41,1.4,1.8,0.038,0.048,0.015,,,,,
General/GT,Hubert E. Butler,Main Facility,113,CT River,4000-39,1771,1442,,Outfall 3,9/18/12,9/8/12,10,N,1,5,7,19,140,0.36,1.29,1.77,0.033,0.042,0.015,,,,,
General/Bulk De-icing SALT,Lex Atlantic Corporation,Gateway Terminal,93,Quinnipiac River,,1719,4226,Y,CB,9/18/12,9/9/12,9,N,1.9,7.28,6.8,38,22,0.04,0.48,0.07,0.018,0.219,0.027,,,,,
General/GT,Town of Groton,Groton WPCF,59,Fort Hill Brook,,1674,4952,N,WPCF Outfall 3,5/1/12,4/26/12,5,N,1,6.39,6.2,15,15,0.07,0.74,0.26,0.005,0.052,0.015,,,,,
General/GT,Town of Groton,Groton WPCF,59,Fort Hill Brook,,1674,4952,N,WPCF Outfall 6,5/1/12,4/26/12,5,N,1,6.39,6.5,31,34,0.12,1.07,0.28,0.005,0.061,0.015,,,,,
General/GT,Town of Groton,Groton WPCF,59,Fort Hill Brook,,1674,4952,N,WPCF Outfall 2,10/10/12,10/6/12,4,N,2,,6.4,19,21,0.15,0.55,0.19,0.01,0.015,0.015,100.00%,100.00%,1,28,100.00%
General/GT,Town of Groton,Groton WPCF,59,Fort Hill Brook,,1674,4952,N,WPCF Outfall 6,10/10/12,10/6/12,4,N,2,,6.3,85,67,0.23,3.75,0.16,0.005,0.051,0.015,100.00%,11.40%,5,15,10.00%
General/GT,Town of Groton,Groton WPCF,59,Fort Hill Brook,,1674,4952,N,WPCF Outfall 3,8/9/13,7/24/13,16,N,1,7.23,6,5,6,0.07,0.83,0.22,0.02,0.052,0.015,,,,,
General/GT,Town of Groton,Groton WPCF,59,Fort Hill Brook,,1674,4952,N,WPCF Outfall 6,8/9/13,7/24/13,16,N,1,7.23,6.4,73,39,0.27,3.37,0.27,0.005,0.047,0.015,,,,,
General/GT,Norampac,,141,Brandy Brook,,1811,2653,N,,9/18/12,9/8/12,10,N,0.5,6,6.1,18,16,0.083,0.25,0.68,0.0054,0.34,0.001,77.10%,72.00%,10,75,5.00%
General/GT,The Metropolitan District,MDC West Hartford Water Treatment,155,Hawley Brook,,1693,4941,N,DSN003,3/12/13,3/8/13,4,N,0.85,6.4,7.3,10,10.6,0.152,1.4,0.23,0.0025,0.011,0.0025,,,,,
General/GT,The Metropolitan District,MDC West Hartford Water Treatment,155,Hawley Brook,,1693,4941,N,DSN007,3/12/13,3/8/13,4,N,0.95,6.4,6.6,10,6,0.123,1.4,0.23,0.0025,0.005,0.0025,,,,,
General/GT,The Metropolitan District,Rocky Hill WPCF,119,Connecticut River,,1669,4952,N,RH DSN 001,3/12/13,3/8/13,4,Y,0.541,5.8,7.64,28,7.6,0.17,0.47,0.459,0.0025,0.0173,0.0015,100.00%,100.00%,106,444,100.00%
General/GT,"Plainville Plating Co., Inc.","Plainville Plating Co., Inc.",110,Farmington River Watershed,,201,33,Y,SWD 001,10/10/12,10/5/12,5,N,3.6,5.75,6.91,3.7,1,0.025,0.4,0.05,0.005,0.055,0.009,82.00%,73.50%,0.5,5,10.00%
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 001/SRN 60,3/12/13,3/8/13,4,Y,2.5,7.41,6.78,380,260,0.62,2.6,0.64,0.066,0.71,0.021,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 003/SRN 61,3/12/13,3/8/13,4,Y,2.5,7.41,7.39,200,610,1.6,9.5,0.78,0.24,1.4,0.23,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 004/SRN 66,3/12/13,3/8/13,4,Y,36,7.41,6.4,230,2600,1.8,4.5,0.51,0.36,3.8,0.26,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 005/SRN 62,3/12/13,3/8/13,4,Y,2.5,7.41,6.87,120,150,0.34,2,1.1,0.02,0.28,0.018,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 007/SRN 63,3/12/13,3/8/13,4,Y,2.5,7.41,7.46,110,570,0.36,3,0.51,0.067,0.75,0.046,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 011/SRN 64,3/12/13,3/8/13,4,Y,18,7.41,7.25,140,390,0.76,1.6,0.55,0.35,1.9,0.14,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 013/SRN 65,3/12/13,3/8/13,4,Y,5.9,7.41,6.66,47,180,0.05,0.5,0.56,0.02,0.31,0.0065,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 015/SRN 67,3/12/13,3/8/13,4,Y,2.5,7.41,7.61,34,83,0.05,1.1,0.66,0.02,0.049,0.0065,,,,,
General/GT,Sikorsky Aircraft Corp,Sikorsky Stratford,138,Far Mill & Housatonic Rivers,,768,3721,Y,Stratford DSN 016/SRN 68,3/12/13,3/8/13,4,Y,13,7.41,6.84,95,240,0.1,5,0.56,0.02,0.11,0.0065,,,,,
