Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,John J. Kennedy Fleet Maintenance and Highway Storage Facility,Fleet Facility,057,Indian Harbor/Long Island Sound, ,000786,919,N,Outfall Location Two,08/13/13,,,N,2.5,6.00,6.98,40,45,0.05,0.5,0.38,0.02,0.028,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Westbrook,Westbrook Public Works Dept.,154,Menunketesuck River,5103-07,002630,9199,N,Outfall 001,08/27/13,,,N,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,001790,9199/4953,Y,S-1,10/07/13,10/06/13,1,N,2.3,,,17,49,0.06,0.66,0.12,0.011,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,001790,4911/4953,Y,S-2,10/07/13,10/06/13,1,N,1,,,5,18,0.07,0.51,0.2,0.011,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,001790,4911/4953,Y,S-3,10/07/13,10/06/13,1,N,1,,,157,537,0.91,1.99,0.32,0.011,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,002607,9199,N,,10/07/13,10/06/13,1,N,1,,6.80,50,96,0.22,1.75,0.15,0.022,0.097,0.015,100.00%,100.00%,32,123,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Fairfield,Dept. of Public Works,091,Ball Pond Brook,6402,001274,9199,N,DSN004,10/07/13,10/06/13,1,N,2.1,5.50,6.50,39,19,0.12,0.71,0.25,0.007,0.339,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Fairfield,Dept. of Public Works,091,Ball Pond Brook,6402,001274,9199,N,DSN007,10/07/13,10/06/13,1,N,0.7,5.50,6.90,28,32,0.23,1.33,0.17,0.0025,0.018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stafford,Stafford Transfer Station,134,Alden Brook,,001584,4953,N,SWD-001,09/22/13,,,N,1.25,,6.60,30,20.4,0.14,1.6,0.23,0.008,0.054,0.0195,100.00%,100.00%,4,19,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of South Windsor ,Department of Public Works Facility,163,,4000-19-1-L1,000176,9199,N,DSN-001,05/08/12,05/03/12,5,N,0.7,6.5,7.11,43,57,0.32,1.12,0.23,0.014,0.03,0.007,100.00%,100.00%,8,129,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of South Windsor ,Department of Public Works Facility,163,,4000-19-1-L1,000176,9199,N,DSN-001,10/19/12,10/15/12,4,N,0.7,6.5,7.2,75,64,0.08,11.6,0.01,0.0025,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Hartford,Dept of Public Works,064,Connecticut River,,001354,7699,Y,Outfall 1,09/16/13,09/12/13,4,N,1.4,6.71,7.31,34,300,0.3,1.79,0.96,0.031,0.134,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Hartford,Dept of Public Works,064,Connecticut River,,001354,7699,Y,Outfall 4,09/16/13,09/12/13,4,N,40,6.71,7.04,108,100,0.29,2.72,0.52,0.028,0.174,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Lyme Town Garage/Public Safety Complex,Lyme Town Garage,075,,,000730,9199,,Lyme Town Garage Catch Basin SW corner,12/06/11,11/29/11,7,N,1.00,5.20,6.40,12.0,12.0,0.02,0.10,0.9,0.0062,0.043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Lyme,Town of Lyme,075,Catch Basin SW Corner/Falls Brook, ,000730,9199,Y,"Catch Basin SW Corner, Town Garage",09/04/12,08/18/12,17,N,0.50,5,5.5,36,15,0.2,0.90,0.7,0.0073,0.039,0.001,100.00%,100.00%,9,44,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Lyme,Town of Lyme,075,Catch Basin SW Corner/Falls Brook, ,000730,9199,N,"Catch Basin SW Corner, Town Garage",09/16/13,09/12/13,4,N,0.7,5.1,5.7,5,2.5,0.05,0.98,5.2,0.0025,0.014,0.003,100.00%,100.00%,24,176,90.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Department 001,11/01/13,10/27/13,5,Y,0.5,7.00,8.00,55,4.6,0.04,0.78,1.44,0.02,0.0025,0.007,100.00%,100.00%,162,957,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Department 002,11/01/13,10/27/13,5,Y,1.1,6.80,7.80,152,298,0.11,1.82,5.1,0.03,0.006,0.008,70.70%,55.50%,804,13190,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainville,Public Works Facility & Landfill,110,Pequabuck River,,000778,4953,Y,Outfall 1 (Pipe),09/18/12,09/09/12,9,N,1.4,5.03,7.09,110,28,0.33,2.68,0.81,0.014,0.081,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainville,Public Works Facility & Landfill,110,Pequabuck River,,000778,4953,Y,Outfall 2 (Roadway),09/18/12,09/09/12,9,N,3.1,5.03,6.11,150,65,1.45,2.68,1.24,0.025,0.111,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainville,Public Works Facility & Landfill,110,Pequabuck River,,000778,4953,Y,Outfall 1 (pipe),03/16/12,03/13/12,3,N,2.5,7.61,7.23,150,120,0.42,4.08,1.4,0.04,0.131,0.016,100.00%,100.00%,80,1830,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainville,Public Works Facility & Landfill,110,Pequabuck River,,000778,4953,Y,Outfall 2 (roadway),03/16/12,03/13/12,3,N,6.3,7.61,6.74,170,400,0.96,14.4,1.65,0.064,0.179,0.025,100.00%,100.00%,20,1219,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Suffield,Suffield DPW Highway Maintenance Garage,139,"Muddy Brook, Connecticut River Basin",,001459,9199,,DPW Maintenance Garage,08/09/13,,,N,2.7,7.57,7.77,21,130,0.29,0.88,0.4,0.016,0.058,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Sharon,Storm Drain #1,125,Webatuck River Drainage Bin, ,001417,9199,N,Swale on South End of Site,03/12/13,03/08/13,4,N,3.4,6.30,7.30,12,6,0.005,0.025,0.59,0.0025,0.005,0.0005,100.00%,100.00%,378,820,65.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Sharon,Storm Drain #1,125,Webatuck River Drainage Bin, ,001417,9199,N,Swale on South End of Site,11/01/13,10/07/13,25,N,0.25,6.40,7.30,11,8,0.005,0.31,0.025,0.02,0.01,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Middlebury,Middlebury PWG/ CTL No. 12084,081,Wetlands/Waterbody,6916-10,000958,9199,Y,"N41, 53716 W73.08793 DSN-1",11/13/12,11/08/12,5,N,4.3,5.49,6.40,69,92,0.12,1.47,0.11,0.028,0.122,0.015,100.00%,100.00%,80,1840,90.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Brookfield,Brookfield Public Works,018,Still River,,000757,,Y,Behind Sand Spreaders,02/27/13,02/19/13,8,Y,12.5,6.52,7.70,23,17,0.005,0.25,0.025,0.0025,0.005,0.001,17.70%,17.10%,47,6370,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Brookfield,Brookfield Public Works,018,Still River,,000757,,Y,Corner Storm Drain,02/27/13,02/19/13,8,Y,7.7,6.52,7.50,6,13,0.005,0.025,0.09,0.0025,0.005,0.0005,100.00%,100.00%,7,203,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Hampton,Public Works Facility,042,Mine Brook,,001413,4953,N,Outfall #1,06/18/13,06/14/13,4,N,0.7,6.10,7.34,42,12,0.09,0.83,2.27,0.013,0.075,0.004,100.00%,100.00%,40,452,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Hampton,Public Works Facility,042,Mine Brook,,001413,4953,N,Outfall #2,06/18/13,06/14/13,4,N,0.7,6.10,6.77,70,32,0.14,1.09,0.57,0.008,0.031,0.003,100.00%,100.00%,52,4910,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Wallingford W.P.C.F.,Water Pollution Control Facility,148,Quinnipiac River,,001972,4952,N,WS-2 (BD25340),12/21/12,12/18/12,3,N,4.40,6.08,7.30,5,637,0.1,0.20,0.16,0.0005,0.049,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Wallingford W.P.C.F.,Water Pollution Control Facility,148,Quinnipiac River,,001972,4952,N,WS-1 (BD13661),12/21/12,12/18/12,3,N,1.00,6.08,6.70,5,137,0.1,0.40,0.11,0.001,0.095,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Wallingford W.P.C.F.,Water Pollution Control Facility,148,Quinnipiac River,,001972,4952,N,WS-2 (BD25340),09/12/13,09/01/13,11,N,17.1,5.10,7.60,28,1600,1,0.72,0.34,0.019,0.114,0.01,100.00%,100.00%,22,72,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Wallingford W.P.C.F.,Water Pollution Control Facility,148,Quinnipiac River,,001972,4952,N,WS-1 (BD13661),09/12/13,09/01/13,11,N,1,5.10,6.80,26,4.3,0.2,0.86,0.38,0.005,0.022,0.002,100.00%,100.00%,12,30,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 1,03/28/12,03/25/12,3,N,1.00,6.5,7.4,53,353,0.59,0.68,1.72,0.045,0.127,0.046,100.00%,100.00%,78,568,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 2,03/28/12,03/25/12,3,N,13.10,6.5,7.5,191,630,0.54,0.35,0.16,0.068,0.174,0.015,100.00%,100.00%,69,1002,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 3,03/28/12,03/25/12,3,N,12.60,6.5,6.8,146,776,0.49,0.37,0.05,0.066,0.244,0.015,100.00%,100.00%,40,101,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 4,03/28/12,03/25/12,3,N,3.60,6.5,7.5,33,56,0.07,0.50,0.15,0.017,0.047,0.015,100.00%,100.00%,43,607,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,City Yard,083,Coginchaug River,,001141,9199,Y,Catch Basin 1,12/21/12,12/18/12,3,N,1.00,7,7.9,77,516,1.01,2.49,0.05,0.05,0.082,0.044,100.00%,100.00%,71,118,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,City Yard,083,Coginchaug River,,001141,9199,Y,Catch Basin 2,12/21/12,12/18/12,3,N,18.90,7,8.8,164,659,1.89,4.08,0.42,0.063,0.146,0.015,70.70%,24.20%,64,180,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,City Yard,083,Coginchaug River,,001141,9199,Y,Catch Basin 3,12/21/12,12/18/12,3,N,15.00,7,7,72,386,0.52,1.57,0.05,0.039,0.238,0.015,66.30%,66.30%,22,21,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,City Yard,083,Coginchaug River,,001141,9199,Y,Catch Basin 4,12/21/12,12/18/12,3,N,3.10,7,6.8,47,153,0.19,0.57,0.05,0.017,0.071,0.015,100.00%,100.00%,9,30,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 1,09/18/12,09/08/12,10,N,1,7,7,26,25,0.1,0.97,0.83,0.018,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 2,09/18/12,09/08/12,10,N,7.8,7,7,104,220,0.37,1.59,0.82,0.04,0.078,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Middletown,,083,Coginchaug River,,001141,9199,Y,Catch Basin 3,09/18/12,09/08/12,10,N,5.4,7,6.6,62,84,0.16,0.99,0.76,0.025,0.097,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainvillie,Public Works Facility,110,Pequabuck River,,000778,4953,N,Outfall 2 (Roadway),03/19/13,03/12/13,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainville,Public Works Facility,110,Pequabuck River,,000778,4953,,Outfall 2 (Roadway),10/19/12,10/16/12,3,N,0.7,5.92,6.80,5,2.5,0.03,0.34,0.03,0.0025,0.008,0.005,100.00%,100.00%,1,10,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Plainville,,110,Pequabuck River,,000778,9199,Y,Outfall 2 (roadway),08/01/13,07/26/13,6,N,0.7,4.78,6.6,193,40,0.87,3.74,1.85,0.035,0.223,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Department 002,05/08/13,04/20/13,18,N,49.2,7.00,7.40,276,624,0.37,2.43,0.34,0.06,0.01,0.039,70.70%,38.30%,204,10530,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Department 001,05/08/13,04/20/13,18,N,0.5,7.00,7.40,20,1,0.09,1.15,0.59,0.02,0.0025,0.014,100.00%,100.00%,36,121,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Stonington,highway garage,102,Shonock River,,001476,4653,N,outfall pipe from parking lot,03/28/12,03/13/12,15,N,15.6,6.80,6.80,101,268,0.25,1.65,0.28,0.037,0.094,0.015,100.00%,100.00%,32,368,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Stonington,highway garage,102,Shonock River,,001476,4653,N,outfall pipe from parking lot,06/13/12,06/07/12,6,N,1,7.40,6.70,36,45,0.13,1.47,0.29,0.015,0.076,0.015,100.00%,100.00%,19,83,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Stonington,highway garage,102,Shonock River,,001476,4653,N,outfall pipe from parking lot,03/12/13,02/27/13,13,N,1,7.10,6.70,32,250,0.95,3.34,0.33,0.075,0.157,0.044,100.00%,100.00%,54,1840,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Stonington,highway garage,102,Shonock River,,001476,4653,N,outfall pipe from parking lot,09/12/13,09/03/13,9,N,1,6.30,6.50,35,92,0.13,0.97,0.39,0.012,0.05,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Bristol,City Garage,017,Eight Mile River/ Quinnipiac River Basin,,000098,7538,N,Outfall 1 (Bristol CG OF-1),11/01/13,10/07/13,25,N,1.4,6.00,7.06,37,2.5,0.43,0.82,0.43,0.01,0.05,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 002,11/22/13,11/18/13,4,N,6.4,6.10,6.70,132,49,0.26,1.9,0.68,0.018,0.257,0.015,100.00%,100.00%,19,,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 003,11/22/13,11/18/13,4,N,2.2,6.10,6.60,84,54,0.16,1.35,0.67,0.014,0.503,0.015,100.00%,100.00%,17,,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 004,11/22/13,11/18/13,4,N,1,6.10,6.40,5,2,0.025,0.38,0.65,0.005,0.015,0.015,100.00%,100.00%,41,,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 005,11/22/13,11/18/13,4,N,1,6.10,7.10,5,6,0.025,0.43,0.51,0.005,0.031,0.015,100.00%,100.00%,10,,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of West Hartford,Department of Public Works,155,"Trout Brook, Park River",4403,000978,9199,Y,outfall 2 (WHTFD DPW OF-2),12/06/13,11/27/13,9,N,,,,1000,310,3.01,18.6,0.78,0.09,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Windsor ,Public Works Garage,047,"Scantic River, Scantic River Drainage Basin",,001469,9199,N,Outfall 1 (EW PWG OF-1),11/01/13,10/07/13,25,N,,,,,240,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of South Windsor ,Department of Public Works Facility,163,,4000-19-1-L1,000176,9199,N,DSN-001,03/12/14,02/21/14,19,N,0.7,6.50,7.11,53,47,0.34,5.66,0.34,0.0025,0.009,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Southington,Transfer Station,131,Quinnipiac River,,000839,4953,Y,Outfall 1 Garage,11/07/13,10/07/13,31,N,,6.50,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Southington,Transfer Station,131,Quinnipiac River,,000839,4953,Y,Outfall 1 Transfer Station,11/07/13,10/07/13,31,N,,6.50,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Willington,Public Works/Transfer,160,Transfer Station,,000511,,N,Public Works (E404636-3),04/08/14,04/04/14,4,N,2.6,6,6.6,32,24,0.14,1.1,0.1,0.0082,0.042,0.001,100.00%,100.00%,20,134,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Willington,Public Works/Transfer,160,Public Works,,000511,,N,Public Works (E404636-1),04/08/14,04/04/14,4,N,1.2,6,6.4,56,120,0.23,0.25,0.072,0.014,0.033,0.013,100.00%,100.00%,14,1555,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Torrington,Street Dept.,143,Naugatuck River,,000622,9199,Y,Outfall #1,12/23/13,12/17/13,6,N,1,7.50,6.90,66,72,0.11,0.85,0.13,0.026,0.071,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Torrington,Street Dept.,143,Naugatuck River,,000622,9199,Y,Outfall #1,03/28/14,03/22/14,6,N,2.1,6.60,7.20,155,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Tolland Highway Department,142,Unnamed tributary of Paulk Hill Brook,3106-06,002201,9199,N,S-1,04/15/14,,>72,N,,,6.98,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Parks & Rec Maintenance Dept,142,Skungamaug River (Tolland Marsh),3106-00,002376,9199,Y,S-1,04/15/14,,>72,N,,,,161,410,0.63,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Orange,Highway Garage,107,Indian River/Southcentral Coastal Basin,,002405,9199,N,CB-4,03/19/14,03/12/14,7,N,,5.52,6.57,1203,580,0.2,1.02,,0.025,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Kent,Town Garage,068,Town Garage outflows,,000120,,N,38 Maple St.,04/15/14,,,N,0.85,6.30,8.00,10,272,0.321,1.7,0.55,0.021,0.088,0.0121,100.00%,100.00%,90,792,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 006A,03/29/14,03/20/14,9,N,5.7,,,83,7.5,0.32,1.28,,0.019,0.071,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Waterford,Town of Waterford DPW Complex,152,,2201-00-01,001471,9199,,DSN-001,11/07/13,10/05/13,33,N,0.7,6.50,6.67,41,29,0.05,0.78,0.07,0.007,0.184,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Lyme,Town of Old Lyme Department of Public Works Facility,105,,2000-47-1-L1,001733,9199,N,DSN-001,11/27/13,11/18/13,9,N,,6.50,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Groton,,059,Thames River,,001673,4952,,D2,09/12/13,09/03/13,9,N,0.7,5.60,5.80,1.3,43,0.13,1.36,0.18,0.017,0.087,0.019,100.00%,77.10%,4,27,20.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Guilford,Public Works,060,Stream to East Creek,,000996,,,Public works,07/01/13,06/24/13,7,N,5.88,6.96,5.78,50,72,0.23,1.31,0.1,0.009,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Guilford,Public Works,060,Stream to East Creek,,000996,,N,public works,09/04/12,08/27/12,8,N,2.5,5.00,6.58,26.3,19,0.21,0.25,0.56,0.005,0.05,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Middlefield,Public works facillity,082,Coginchaug River,4607,002285,9199,Y,MD-2,08/13/13,08/09/13,4,N,0.7,4.60,8.10,21,2.5,0.05,0.42,1.16,0.0025,0.001,0.003,100.00%,100.00%,134,497,55.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Middlefield,Public works facility,082,Coginchaug River,4607,002285,9199,Y,MD-1,08/13/13,08/09/13,4,N,0.7,4.60,7.90,67,7,0.19,1.1,1.3,0.006,0.014,0.001,100.00%,100.00%,130,923,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Winchester,,162,"Still River, Farmington Regional Basin",,002365,4952,Y,Outfall #1,08/09/13,08/04/13,5,N,2.1,,7.30,5,19,0.06,0.29,0.05,0.005,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Harwinton,,066,"Rock Brook, Naugatuck Regional Basin",,001265,9199,N,Outfall #1,08/01/13,07/23/13,9,N,1,7.50,7.50,18,146,0.21,0.85,0.34,0.025,0.042,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Harwinton,,066,"Rock Brook, Naugatuck Regional Basin",,001265,9199,N,Outfall #3,08/01/13,07/23/13,9,N,1,7.60,7.50,32,164,0.12,0.83,0.23,0.005,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
